sid,name,ticker,type,slug,isin
SUPI,Supreme Industries Ltd,SUPREMEIND,stock,/stocks/supreme-industries-SUPI,INE195A01028
STEN,Sterling and Wilson Renewable Energy Ltd,SWSOLAR,stock,/stocks/sterling-and-wilson-solar-STEN,INE00M201021
SYNN,Syngene International Ltd,SYNGENE,stock,/stocks/syngene-international-SYNN,INE398R01022
SALO,Salona Cotspin Ltd,SALONA,stock,/stocks/salona-cotspin-SALO,INE498E01010
SANR,Sanco Industries Ltd,SANCO,stock,/stocks/sanco-industries-SANR,INE782L01012
SBIC,SBI Cards and Payment Services Ltd,SBICARD,stock,/stocks/sbi-cards-and-payment-services-SBIC,INE018E01016
SEAM,Seamec Ltd,SEAMECLTD,stock,/stocks/seamec-SEAM,INE497B01018
SCAC,Share India Securities Ltd,SHAREINDIA,stock,/stocks/share-india-securities-SCAC,INE932X01026
SHKE,S H Kelkar and Company Ltd,SHK,stock,/stocks/s-h-kelkar-and-company-SHKE,INE500L01026
SKST,SKS Textiles Ltd,SKSTEXTILE,stock,/stocks/s-k-s-textiles-SKST,INE507Y01016
SRTR,Shriram Finance Ltd,SHRIRAMFIN,stock,/stocks/shriram-transport-finance-company-SRTR,INE721A01047
SBKL,Sundaram Brake Linings Ltd,SUNDRMBRAK,stock,/stocks/sundaram-brake-linings-SBKL,INE073D01013
SPTL,Supreme Petrochem Ltd,SPLPETRO,stock,/stocks/supreme-petrochem-SPTL,INE663A01033
SUAN,Surani Steel Tubes Ltd,SURANI,stock,/stocks/surani-steel-tubes-SUAN,INE01ZJ01015
SUZL,Suzlon Energy Ltd,SUZLON,stock,/stocks/suzlon-energy-SUZL,INE040H01021
SHRR,Shreeram Proteins Ltd,SRPL,stock,/stocks/shreeram-proteins-SHRR,INE008Z01020
SUNT,Sunteck Realty Ltd,SUNTECK,stock,/stocks/sunteck-realty-SUNT,INE805D01034
SWEL,Swelect Energy Systems Ltd,SWELECTES,stock,/stocks/swelect-energy-systems-SWEL,INE409B01013
SNFS,Sundram Fasteners Ltd,SUNDRMFAST,stock,/stocks/sundram-fasteners-SNFS,INE387A01021
SUUM,Suumaya Industries Ltd,SUULD,stock,/stocks/suumaya-lifestyle-SUUM,INE591Q01016
SHOP,Shoppers Stop Ltd,SHOPERSTOP,stock,/stocks/shoppers-stop-SHOP,INE498B01024
SHDH,Shradha Infraprojects Ltd,SHRADHA,stock,/stocks/shradha-infraprojects-SHDH,INE715Y01031
SHRY,Shreyans Industries Ltd,SHREYANIND,stock,/stocks/shreyans-industries-SHRY,INE231C01019
SHRI,SEPC Ltd,SEPC,stock,/stocks/shriram-epc-SHRI,INE964H01014
SICA,Sical Logistics Ltd,SICALLOG,stock,/stocks/sical-logistics-SICA,INE075B01020
SKIP,Skipper Ltd,SKIPPER,stock,/stocks/skipper-SKIP,INE439E01022
SMVD,SMVD Poly Pack Ltd,SMVD,stock,/stocks/smvd-poly-pack-SMVD,INE702Y01013
SOTF,SoftTech Engineers Ltd,SOFTTECH,stock,/stocks/softtech-engineers-SOTF,INE728Z01015
SWPI,South West Pinnacle Exploration Ltd,SOUTHWEST,stock,/stocks/south-west-pinnacle-exploration-SWPI,INE980Y01015
SPET,Spectrum Electrical Industries Ltd,SPECTRUM,stock,/stocks/spectrum-electrical-industries-SPET,INE01EO01010
STCI,State Trading Corporation of India Ltd,STCINDIA,stock,/stocks/state-trading-corporation-of-india-STCI,INE655A01013
STEI,Steel Exchange India Ltd,STEELXIND,stock,/stocks/steel-exchange-india-STEI,INE503B01021
SUTV,Sun Tv Network Ltd,SUNTV,stock,/stocks/sun-tv-network-SUTV,INE424H01027
SURN,Surana Solar Ltd,SURANASOL,stock,/stocks/surana-solar-SURN,INE272L01022
SHRK,Shrenik Ltd,SHRENIK,stock,/stocks/shrenik-SHRK,INE632X01030
SILI,Sil Investments Ltd,SILINV,stock,/stocks/sil-investments-SILI,INE923A01015
SKFB,SKF India Ltd,SKFINDIA,stock,/stocks/skf-india-SKFB,INE640A01023
SOBH,Sobha Ltd,SOBHA,stock,/stocks/sobha-SOBH,INE671H01015
SPAP,S.P.Apparels Ltd,SPAL,stock,/stocks/s-p-apparels-SPAP,INE212I01016
SPIC,Southern Petrochemical Industries Corporation Ltd,SPIC,stock,/stocks/southern-petrochemical-industries-corporation-SPIC,INE147A01011
SRHL,Sree Rayalaseema Hi-Strength Hypo Ltd,SRHHYPOLTD,stock,/stocks/sree-rayalaseema-hi-strength-hypo-SRHL,INE917H01012
SUBR,Subros Ltd,SUBROS,stock,/stocks/subros-SUBR,INE287B01021
SDCH,Sudarshan Chemical Industries Ltd,SUDARSCHEM,stock,/stocks/sudarshan-chemical-industries-SDCH,INE659A01023
SUMW,Sumit Woods Ltd,SUMIT,stock,/stocks/sumit-woods-SUMW,INE748Z01013
SLCM,Surya Lakshmi Cotton Mills Ltd,SURYALAXMI,stock,/stocks/surya-lakshmi-cotton-mills-SLCM,INE713B01026
SVAM,Shiva Mills Ltd,SHIVAMILLS,stock,/stocks/shiva-mills-SVAM,INE644Y01017
SHCM,Shree Cement Ltd,SHREECEM,stock,/stocks/shree-cement-SHCM,INE070A01015
SILG,Silgo Retail Ltd,SILGO,stock,/stocks/silgo-retail-SILG,INE01II01013
SPRE,Speciality Restaurants Ltd,SPECIALITY,stock,/stocks/speciality-restaurants-SPRE,INE247M01014
SRFL,SRF Ltd,SRF,stock,/stocks/srf-SRFL,INE647A01010
SKME,SKM Egg Products Export India Ltd,SKMEGGPROD,stock,/stocks/skm-egg-products-export-india-SKME,INE411D01015
SMLI,SML Mahindra Limited,SMLMAH,stock,/stocks/sml-isuzu-SMLI,INE294B01019
SOEX,Solex Energy Ltd,SOLEX,stock,/stocks/solex-energy-SOEX,INE880Y01017
SOMC,Sonam Ltd,SONAMLTD,stock,/stocks/sonam-clock-SOMC,INE00LM01029
SCYS,Steel City Securities Ltd,STEELCITY,stock,/stocks/steel-city-securities-SCYS,INE395H01011
SUIN,Sumeet Industries Ltd,SUMEETINDS,stock,/stocks/sumeet-industries-SUIN,INE235C01036
SFLG,Sunflag Iron and Steel Co Ltd,SUNFLAG,stock,/stocks/sunflag-iron-and-steel-co-SFLG,INE947A01014
SSPM,Super Spinning Mills Ltd,SUPERSPIN,stock,/stocks/super-spinning-mills-SSPM,INE662A01027
SUPE,Suprajit Engineering Ltd,SUPRAJIT,stock,/stocks/suprajit-engineering-SUPE,INE399C01030
SHTR,Shree Tirupati Balajee FIBC Ltd,TIRUPATI,stock,/stocks/shree-tirupati-balajee-fibc-SHTR,INE238Y01018
SHYC,Shyam Century Ferrous Ltd,SHYAMCENT,stock,/stocks/shyam-century-ferrous-SHYC,INE979R01011
STAT,Star Cement Ltd,STARCEMENT,stock,/stocks/star-cement-STAT,INE460H01021
STPM,Star Paper Mills Ltd,STARPAPER,stock,/stocks/star-paper-mills-STPM,INE733A01018
SPND,SPL Industries Ltd,SPLIL,stock,/stocks/spl-industries-SPND,INE978G01016
SHEK,Shekhawati Industries Ltd,SHEKHAWATI,stock,/stocks/shekhawati-poly-yarn-SHEK,INE268L01046
SURT,Surana Telecom and Power Ltd,SURANAT&P,stock,/stocks/surana-telecom-and-power-SURT,INE130B01031
SHEV,Shree Vasu Logistics Ltd,SVLL,stock,/stocks/shree-vasu-logistics-SHEV,INE00CE01017
SMG,S M Gold Ltd,SMGOLD,stock,/stocks/sm-gold-SMG,INE00Q901014
SGI,Synergy Green Industries Ltd,SGIL,stock,/stocks/synergy-green-industries-SGI,INE00QT01015
SHIV,Shiva Granito Export Ltd,SHIVAEXPO,stock,/stocks/shiva-granito-export-SHIV,INE191V01015
SCT,Suncare Traders Ltd,SCTL,stock,/stocks/suncare-traders-SCT,INE452S01025
SHA,Sharika Enterprises Ltd,SHARIKA,stock,/stocks/sharika-enterprises-SHA,INE669Y01022
SUPEN,Supernova Advertising Ltd,SUPERNOVA,stock,/stocks/supernova-advertising-SUPEN,INE018Q01010
SKY,Sky Gold and Diamonds Ltd,SKYGOLD,stock,/stocks/sky-gold-SKY,INE01IU01018
SPA,Space Incubatrics Technologies Ltd,SPACEINCUBA,stock,/stocks/space-incubatrics-technologies-SPA,INE797Z01028
AMA,Sri Amarnath Finance Ltd,AMARNATH,stock,/stocks/sri-amarnath-finance-AMA,INE985Q01010
SPR,Sprayking Ltd,SPRAYKING,stock,/stocks/sprayking-agro-equipment-SPR,INE537U01037
SBC,SBC Exports Ltd,SBC,stock,/stocks/sbc-exports-SBC,INE04AK01028
SGR,Shree Ganesh Remedies Ltd,SGRL,stock,/stocks/shree-ganesh-remedies-SGR,INE414Y01015
SEI,Shanti Educational Initiatives Ltd,SEIL,stock,/stocks/shanti-educational-initiatives-SEI,INE440T01028
SMA,SM Auto Stamping Ltd,SMAUTO,stock,/stocks/sm-auto-stamping-SMA,INE0C4I01011
SBG,Suratwwala Business Group Ltd,SBGLP,stock,/stocks/suratwwala-business-group-SBG,INE05ST01028
SRD,Shankar Lal Rampal Dye-Chem Ltd,SRD,stock,/stocks/shankar-lal-rampal-dye-chem-SRD,INE01NE01012
SUNR,Sun Retail Ltd,SUNRETAIL,stock,/stocks/sun-retail-SUNR,INE206Z01020
SHI,Shish Industries Ltd,SHISHIND,stock,/stocks/shish-industries-SHI,INE145Y01023
STA,StarlinePS Enterprises Ltd,STARLENT,stock,/stocks/starline-precious-stone-STA,INE594W01042
SBL,Shivamshree Businesses Ltd,SBL,stock,/stocks/shivamshree-businesses-SBL,INE857P01021
MAY,Sattva Sukun Lifecare Ltd,MAYUKH,stock,/stocks/mayukh-dealtrade-MAY,INE280E01038
SUPER,Superior Finlease Ltd,SUPERIOR,stock,/stocks/superior-finlease-SUPER,INE574R01028
SBR,Sanghvi Brands Ltd,SBRANDS,stock,/stocks/sanghvi-brands-SBR,INE204Y01010
SII,Sabrimala Industries India Ltd,SIIL,stock,/stocks/sabrimala-industries-india-SII,INE400R01018
SHU,Shubham Polyspin Ltd,SHUBHAM,stock,/stocks/shubham-polyspin-SHU,INE01J501010
SUP,Supershakti Metaliks Ltd,SUPERSHAKT,stock,/stocks/supershakti-metaliks-SUP,INE00SY01011
SHR,Shreeshay Engineers Ltd,SHREESHAY,stock,/stocks/shreeshay-engineers-SHR,INE452Z01012
SKI,SK International Export Ltd,SKIEL,stock,/stocks/s-k-international-export-SKI,INE04ST01013
SCP,Sheetal Cool Products Ltd,SCPL,stock,/stocks/sheetal-cool-products-SCP,INE501Y01019
STL,Shreeji Translogistics Ltd,STL,stock,/stocks/shreeji-translogistics-STL,INE402Y01028
SHAS,Shashijit Infraprojects Ltd,SHASHIJIT,stock,/stocks/shashijit-infraprojects-SHAS,INE700V01021
SWA,Swagtam Trading and Services Ltd,SWAGTAM,stock,/stocks/swagtam-trading-and-services-SWA,INE150R01019
SHIVA,Shivansh Finserve Ltd,SHIVA,stock,/stocks/shivansh-finserve-SHIVA,INE728Q01014
SYM,Symbiox Investment & Trading Co Ltd,SYMBIOX,stock,/stocks/symbiox-investment-and-trading-co-SYM,INE653R01012
SDC,SDC Techmedia Ltd,SDC,stock,/stocks/sdc-techmedia-SDC,INE807O01011
SRGH,SRG Housing Finance Ltd,SRGHFL,stock,/stocks/srg-housing-finance-SRGH,INE559N01010
SKL,Super Fine Knitters Ltd,SKL,stock,/stocks/super-fine-knitters-SKL,INE459U01018
SKIF,Shree Krishna Infrastructure Ltd,SKIFL,stock,/stocks/shree-krishna-infrastructure-SKIF,INE951Z01013
SIR,Sirohia & Sons Ltd,SIROHIA,stock,/stocks/sirohia-and-sons-SIR,INE785O01019
STE,Stellar Capital Services Ltd,STELLAR,stock,/stocks/stellar-capital-services-STE,INE325P01011
SRG,SRG Fingrow Finance Ltd,SRGFFL,stock,/stocks/s-r-g-securities-finance-SRG,INE326P01019
STR,Sophia Traexpo Ltd,STRAEXPO,stock,/stocks/sophia-traexpo-STR,INE268X01017
SNI,Svarnim Trade Udyog Ltd,SNIM,stock,/stocks/svarnim-trade-udyog-SNI,INE730R01042
SHRIN,Shri Niwas Leasing and Finance Ltd,SHRINIWAS,stock,/stocks/shri-niwas-leasing-and-finance-SHRIN,INE201F01015
SME,Sungold Media and Entertainment Ltd,SMEL,stock,/stocks/sungold-media-and-entertainment-SME,INE266S01011
SEA,Seacoast Shipping Services Ltd,SEACOAST,stock,/stocks/seacoast-shipping-services-SEA,INE277T01024
ADA,SMT Engineering Ltd,SMTEL,stock,/stocks/adarsh-mercantile-ADA,INE673E01018
SHRE,Shree Ganesh Bio-Tech (India) Ltd,SHREEGANES,stock,/stocks/shree-ganesh-biotech-india-SHRE,INE051N01026
SSP,SSPN Finance Ltd,SSPNFIN,stock,/stocks/sspn-finance-SSP,INE820R01017
SHAH,Shahlon Silk Industries Ltd,SHAHLON,stock,/stocks/shahlon-silk-industries-SHAH,INE052001026
SHE,Sheshadri Industries Ltd,SHESHAINDS,stock,/stocks/sheshadri-industries-SHE,INE193R01019
RCR,Shanti Guru Industries Ltd,SHANTIGURU,stock,/stocks/rcl-retail-RCR,INE892L01019
SUY,Suyog Telematics Ltd,SUYOG,stock,/stocks/suyog-telematics-SUY,INE442P01014
ASHF,Star Housing Finance Ltd,STARHFL,stock,/stocks/akme-star-housing-finance-ASHF,INE526R01028
SEAT,Sea TV Network Ltd,SEATV,stock,/stocks/sea-tv-network-SEAT,INE351L01016
SON,Sonal Mercantile Ltd,SONAL,stock,/stocks/sonal-mercantile-SON,INE321M01017
SML,Sarthak Metals Ltd,SMLT,stock,/stocks/sarthak-metals-SML,INE017W01010
SHIVC,Shiva Cement Ltd,SHIVACEM,stock,/stocks/shiva-cement-SHIVC,INE555C01029
SVG,S V Global Mill Ltd,SVGLOBAL,stock,/stocks/s-v-global-mill-SVG,INE159L01013
SAL,Shree Salasar Investments Ltd,SALSAIN,stock,/stocks/shree-salasar-investments-SAL,INE315N01017
SOFC,SOFCOM Systems Ltd,SOFCOM,stock,/stocks/sofcom-systems-SOFC,INE499Q01012
SMAR,Smart Finsec Ltd,SMARTFIN,stock,/stocks/smart-finsec-SMAR,INE766D01020
SARV,Sarvottam Finvest Ltd,SARVOTTAM,stock,/stocks/sarvottam-finvest-SARV,INE822Q01015
SOU,Southern Infoconsultants Ltd,SOUTHERNIN,stock,/stocks/southern-infosys-SOU,INE298B01010
SAP,Sar Auto Products Ltd,SAPL,stock,/stocks/sar-auto-products-SAP,INE002E01010
SHAN,Shangar Decor Ltd,SHANGAR,stock,/stocks/shangar-decor-SHAN,INE118R01032
SIMP,Simplex Papers Ltd,SIMPLXPAP,stock,/stocks/simplex-papers-SIMP,INE456H01029
SUPRA,Supra Pacific Financial Services Ltd,SUPRAPFSL,stock,/stocks/supra-pacific-management-consultancy-SUPRA,INE268T01015
SANI,Sanmit Infra Ltd,SANINFRA,stock,/stocks/sanmit-infra-SANI,INE799C01031
DRH,Samsrita Labs Ltd,SAMSRITA,stock,/stocks/dr-habeebullah-life-sciences-DRH,INE579N01018
SAH,Sahyadri Industries Ltd,SAHYADRI,stock,/stocks/sahyadri-industries-SAH,INE280H01015
SUC,Sangam Finserv Ltd,SANGAMFIN,stock,/stocks/suchitra-finance-and-trading-company-SUC,INE475D01010
TEC,Saven Technologies Ltd,7TEC,stock,/stocks/saven-technologies-TEC,INE856B01023
SAGA,Sagarsoft (India) Ltd,SAGARSOFT,stock,/stocks/sagarsoft-india-SAGA,INE184B01012
SAGL,Spice Lounge Food Works Ltd,SPICELOUNG,stock,/stocks/shalimar-agencies-SAGL,INE631E01024
SHY,Shyamkamal Investments Ltd,SHYMINV,stock,/stocks/shyamkamal-investments-SHY,INE203N01015
SVPG,SVP Global Textiles Ltd,SVPGLOB,stock,/stocks/svp-global-ventures-SVPG,INE308E01029
SHIVL,Shivalik Rasayan Ltd,SHIVALIK,stock,/stocks/shivalik-rasayan-SHIVL,INE788J01021
SHAL,Shalimar Wires Industries Ltd,SHALIWIR,stock,/stocks/shalimar-wires-industries-SHAL,INE655D01025
ZSV,Svaraj Trading and Agencies Ltd,ZSVARAJT,stock,/stocks/svaraj-trading-and-agencies-ZSV,INE406N01014
SPACA,SPA Capital Advisors Ltd,SPACAPS,stock,/stocks/spa-capital-services-SPACA,INE726X01014
SHASH,Shashank Traders Ltd,SHASHANK,stock,/stocks/shashank-traders-SHASH,INE508R01018
SAB,SAB Industries Ltd,SAB,stock,/stocks/sab-industries-SAB,INE137M01017
SURY,Surya India Ltd,SURYAINDIA,stock,/stocks/surya-india-SURY,INE446E01019
SHAR,Sharp Investments Ltd,SHARPINV,stock,/stocks/sharp-investments-SHAR,INE909D01026
SHP,Shree Precoated Steels Ltd,SPSL,stock,/stocks/shree-precoated-steels-SHP,INE318K01025
BGP,String Metaverse Ltd,META,stock,/stocks/bio-green-papers-BGP,INE958L01026
SUR,Suryaamba Spinning Mills Ltd,SURYAAMBA,stock,/stocks/suryaamba-spinning-mills-SUR,INE360J01011
SHIVK,Shiv Kamal Impex Ltd,SHIVKAMAL,stock,/stocks/shiv-kamal-impex-SHIVK,INE429R01017
SEL,Sellwin Traders Ltd,SELLWIN,stock,/stocks/sellwin-traders-SEL,INE195F01027
START,Starteck Finance Ltd,STARTECK,stock,/stocks/startech-finance-START,INE992I01013
ZSO,Southern Gas Ltd,ZSOUTGAS,stock,/stocks/southern-gas-ZSO,INE532U01012
JOO,Shri Vasuprada Plantations Ltd,VASUPRADA,stock,/stocks/joonktolle-tea-and-industries-JOO,INE574G01013
SGN,S G N Telecoms Ltd,SGNTE,stock,/stocks/sgn-telecoms-SGN,INE266C01023
SALE,Salem Erode Investments Ltd,SALEM,stock,/stocks/salem-erode-investments-SALE,INE894E01028
SIN,Sindhu Trade Links Ltd,SINDHUTRAD,stock,/stocks/sindhu-trade-links-SIN,INE325D01025
SIM,Simplex Mills Company Ltd,SIMPLXMIL,stock,/stocks/simplex-mills-company-SIM,INE457H01027
SUJ,Sujala Trading & Holdings Ltd,SUJALA,stock,/stocks/sujala-trading-and-holdings-SUJ,INE029H01016
SOF,SoftSol India Ltd,SOFTSOL,stock,/stocks/softsol-india-SOF,INE002B01016
SUL,Sulabh Engineers and Services Ltd,SULABEN,stock,/stocks/sulabh-engineers-and-services-SUL,INE673M01029
SUNRI,Sunrise Industrial Traders Ltd,SUNRINV,stock,/stocks/sunrise-industrial-traders-SUNRI,INE371U01015
SBE,SBEC Sugar Ltd,SBECSUG,stock,/stocks/sbec-sugar-SBE,INE948G01019
SIDH,Sidh Automobiles Ltd,SIDH,stock,/stocks/sidh-automobiles-SIDH,INE403L01015
SAF,Saffron Industries Ltd,SAFFRON,stock,/stocks/saffron-industries-SAF,INE474D01013
VIC,Scoobee Day Garments (India) Ltd,SCOOBEEDAY,stock,/stocks/victory-paper-and-boards-india-VIC,INE962E01015
SRU,SRU Steels Ltd,SRUSTEELS,stock,/stocks/sru-steels-SRU,INE425C01017
SAPP,Shree Ajit Pulp and Paper Ltd,SAPPL,stock,/stocks/shree-ajit-pulp-and-paper-SAPP,INE185C01017
SUE,Sueryaa Knitwear Ltd,SUERYAAKNI,stock,/stocks/sueryaa-knitwear-SUE,INE249U01013
MOO,SG Finserve Ltd,SGFIN,stock,/stocks/moongipa-securities-MOO,INE618R01015
SART,Sarthak Industries Ltd,SARTHAKIND,stock,/stocks/sarthak-industries-SART,INE074H01012
SVA,Swasti Vinayaka Art and Heritage Corporation Ltd,SVARTCORP,stock,/stocks/swasti-vinayaka-art-and-heritage-corporation-SVA,INE895A01023
SHIK,Shikhar Leasing and Trading Ltd,SHIKHARLETR,stock,/stocks/shikhar-leasing-and-trading-SHIK,INE02BV01019
SAU,Saumya Consultants Ltd,SAUMYA,stock,/stocks/saumya-consultants-SAU,INE563C01015
SUPRB,Sumuka Agro Industries Ltd,SUMUKA,stock,/stocks/sumuka-agro-industries-SUPRB,INE311N01016
SKILV,Skyline Ventures India Ltd,SKILVEN,stock,/stocks/skyline-ventures-india-SKILV,INE055Q01012
SOUR,Source Natural Foods and Herbal Supplements Ltd,SOURCENTRL,stock,/stocks/source-natural-foods-and-herbal-supplements-SOUR,INE679C01027
SHK,Shri Kalyan Holdings Ltd,SHKALYN,stock,/stocks/shri-kalyan-holdings-SHK,INE079N01019
SHRES,Shree Securities Ltd,SHREESEC,stock,/stocks/shree-securities-SHRES,INE397C01026
SICL,Suvidha Infraestate Corporation Ltd,SICL,stock,/stocks/suvidha-infraestate-corporation-SICL,INE936N01010
STEP,Step Two Corporation Ltd,STEP2COR,stock,/stocks/step-two-corporation-STEP,INE623D01015
SYB,Sybly Industries Ltd,SYBLY,stock,/stocks/sybly-industries-SYB,INE080D01042
SAM,Sam Industries Ltd,SAMINDUS,stock,/stocks/sam-industries-SAM,INE653D01012
SPAR,Sparc Electrex Ltd,SPAR,stock,/stocks/sparc-systems-SPAR,INE960B01015
SCC,Scintilla Commercial & Credit Ltd,SCC,stock,/stocks/scintilla-commercial-and-credit-SCC,INE892C01018
SAIC,Sai Capital Ltd,SAICAPI,stock,/stocks/sai-capital-SAIC,INE531X01018
SPE,Spectrum Foods Ltd,SPECFOOD,stock,/stocks/spectrum-foods-SPE,INE547C01018
SESH,Seshachal Technologies Ltd,SESHACHAL,stock,/stocks/seshachal-technologies-SESH,INE331F01028
SILV,Silver Oak (India) Ltd,SILVOAK,stock,/stocks/silver-oak-india-SILV,INE870J01019
KRL,SG Mart Ltd,SGMART,stock,/stocks/kintech-renewables-KRL,INE385F01024
ZSA,Sarvamangal Marcantile Company Ltd,ZSARVAMA,stock,/stocks/sarvamangal-mercantile-co-ZSA,INE978L01016
TOWA,Shraddha Prime Projects Ltd,SHRADDHA,stock,/stocks/towa-sokki-TOWA,INE311M01018
ZSVT,S V Trading and Agencies Ltd,ZSVTRADI,stock,/stocks/sv-trading-and-agencies-ZSVT,INE404N01019
SYT,Systematix Securities Ltd,SYTIXSE,stock,/stocks/systematix-securities-SYT,INE07P301011
STARC,Starcom Information Technology Ltd,STARCOM,stock,/stocks/starcom-information-technology-STARC,INE347I01010
SHREM,Shree Metalloys Ltd,SHREMETAL,stock,/stocks/shree-metalloys-SHREM,INE914B01012
SOFTR,Softrak Venture Investment Ltd,SOFTRAKV,stock,/stocks/softrak-venture-investment-SOFTR,INE562E01021
SANJ,Sanjivani Paranteral Ltd,SANJIVIN,stock,/stocks/sanjivani-paranteral-SANJ,INE860D01013
SHANT,Shantai Industries Ltd,SHANTAI,stock,/stocks/shantai-industries-SHANT,INE408F01024
SHV,Shreevatsaa Finance and Leasing Ltd,SHVFL,stock,/stocks/shreevatsaa-finance-and-leasing-SHV,INE981C01019
SAS,Sashwat Technocrats Ltd,SASHWAT,stock,/stocks/sashwat-technocrats-SAS,INE789D01014
SURAJ,Suraj Ltd,SURAJLTD,stock,/stocks/suraj-SURAJ,INE713C01016
SHAIL,Shaily Engineering Plastics Ltd,SHAILY,stock,/stocks/shaily-engineering-plastics-SHAIL,INE151G01028
ZNE,Springform Technology Ltd,ZNEWSAGA,stock,/stocks/springform-technology-ZNE,INE02ZA01012
SKR,Shukra Bullions Ltd,SKRABUL,stock,/stocks/shukra-bullions-SKR,INE561E01015
SUNG,Sungold Capital Ltd,SUNGOLD,stock,/stocks/sungold-capital-SUNG,INE271D01013
SCL,Sunshine Capital Ltd,SCL,stock,/stocks/sunshine-capital-SCL,INE974F01025
SAW,Sawaca Enterprises Ltd,SAWACA,stock,/stocks/sawaca-business-machines-SAW,INE248B01023
SCA,Scan Projects Ltd,SCANPRO,stock,/stocks/scan-projects-SCA,INE393D01015
SPO,Sportking India Ltd,SPORTKING,stock,/stocks/sportking-india-SPO,INE885H01029
SENI,Senthil Infotek Ltd,SENINFO,stock,/stocks/senthil-infotek-SENI,INE564B01015
SAC,Sacheta Metals Ltd,SACHEMT,stock,/stocks/sacheta-metals-SAC,INE433G01020
SHKA,Shree Karthik Papers Ltd,SHKARTP,stock,/stocks/shree-karthik-papers-SHKA,INE538D01015
ABG,Starlog Enterprises Ltd,STARLOG,stock,/stocks/starlog-enterprises-ABG,INE580C01019
SCANS,Scan Steels Ltd,SCANSTL,stock,/stocks/scan-steels-SCANS,INE099G01011
SANB,Sanblue Corporation Ltd,SANBLUE,stock,/stocks/sanblue-corporation-SANB,INE602D01027
SAND,Sandu Pharmaceuticals Ltd,SANDUPHQ,stock,/stocks/sandu-pharmaceuticals-SAND,INE751D01014
SOLI,Solid Stone Co Ltd,SOLIDSTON,stock,/stocks/solid-stone-company-SOLI,INE584G01012
SRDA,Sarda Proteins Ltd,SRDAPRT,stock,/stocks/sarda-proteins-SRDA,INE995U01011
SIB,Sibar Auto Parts Ltd,SIBARAUT,stock,/stocks/sibar-auto-parts-SIB,INE441C01014
SKPS,SKP Securities Ltd,SKPSEC,stock,/stocks/skp-securities-SKPS,INE709B01016
SHIL,Shilchar Technologies Ltd,SHILCTECH,stock,/stocks/shilchar-technologies-SHIL,INE024F01011
SALG,Salguti Industries Ltd,SALGUTI,stock,/stocks/salguti-industries-SALG,INE159C01012
SFP,Square Four Projects India Ltd,SFPIL,stock,/stocks/square-four-projects-india-SFP,INE716K01020
SRE,Srestha Finvest Ltd,SRESTHA,stock,/stocks/srestha-finvest-SRE,INE606K01049
SDL,Span Divergent Ltd,SDL,stock,/stocks/span-divergent-SDL,INE004E01016
KANS,Spright Agro Ltd,SPRIGHT,stock,/stocks/kansal-fibres-KANS,INE179O01031
SRIKP,Sri KPR Industries Ltd,SRIKPRIND,stock,/stocks/sri-kpr-industries-SRIKP,INE009C01019
SIPT,Sharanam Infraproject & Trading Ltd,SIPTL,stock,/stocks/sharanam-infraproject-and-trading-SIPT,INE104S01022
SSL,Sir Shadi Lal Enterprises Ltd,SSLEL,stock,/stocks/sir-shadi-lal-enterprises-SSL,INE117H01019
SUG,Sugal and Damani Share Brokers Ltd,SUGALDAM,stock,/stocks/sugal-and-damani-share-brokers-SUG,INE309D01011
SHILG,Shilp Gravures Ltd,SHILGRAVQ,stock,/stocks/shilp-gravures-SHILG,INE960A01017
SSPD,SSPDL Ltd,SSPDL,stock,/stocks/sspdl-SSPD,INE838C01011
SOUT,Southern Latex Ltd,SOUTLAT,stock,/stocks/southern-latex-SOUT,INE410M01018
SOM,Som Datt Finance Corporation Ltd,SODFC,stock,/stocks/som-datt-finance-corporation-SOM,INE754C01010
SRA,Shriram Asset Management Co Ltd,SRAMSET,stock,/stocks/shriram-asset-management-co-SRA,INE777G01012
SUNSH,Sunshield Chemicals Ltd,SUNSHIEL,stock,/stocks/sunshield-chemicals-SUNSH,INE199E01014
SIK,Sikozy Realtors Ltd,SIKOZY,stock,/stocks/sikozy-realtors-SIK,INE528E01022
SUNL,Sunil Healthcare Ltd,SUNLOC,stock,/stocks/sunil-healthcare-SUNL,INE671C01016
SHRMF,Shree Manufacturing Co Ltd,SHRMFGC,stock,/stocks/shree-manufacturing-company-SHRMF,INE632A01012
SAMT,Samtex Fashions Ltd,SAMTEX,stock,/stocks/samtex-fashions-SAMT,INE931D01020
SANP,Sangal Papers Ltd,SANPA,stock,/stocks/sangal-papers-SANP,INE384D01022
SNL,SNL Bearings Ltd,SNL,stock,/stocks/snl-bearings-SNL,INE568F01017
AKSP,Sunrakshakk Industries India Ltd,SUNRAKSHAK,stock,/stocks/a-k-spintex-AKSP,INE671K01027
SYSC,Syschem (India) Ltd,SYSCHEM,stock,/stocks/syschem-india-SYSC,INE121D01036
SUNIT,Sunil Industries Ltd,SUNILTX,stock,/stocks/sunil-industries-SUNIT,INE124M01015
SAHA,Sahara Housingfina Corporation Ltd,SAHARAHOUS,stock,/stocks/sahara-housing-fina-corporation-SAHA,INE135C01012
SPECT,Spectra Industries Ltd,SPECTRA,stock,/stocks/spectra-industries-SPECT,INE848B01012
